,Longitude,Latitude,MedInc
15423,-117.26,33.2,2.8214
15424,-117.27,33.2,4.3542
15425,-117.27,33.19,2.724
15426,-117.28,33.19,3.4456
15427,-117.25,33.21,2.066
15428,-117.24,33.21,2.1875
15429,-117.24,33.21,3.0982
15430,-117.24,33.2,2.4505
15431,-117.24,33.2,2.5119
15432,-117.25,33.2,2.0625
15433,-117.25,33.2,2.7961
15434,-117.25,33.21,2.6339
15435,-117.23,33.21,3.6181
15436,-117.22,33.21,3.6375
15437,-117.22,33.2,4.4844
15438,-117.23,33.2,3.5109
15439,-117.23,33.2,4.8929
15440,-117.21,33.2,5.04
15441,-117.22,33.19,2.7019
15442,-117.27,33.18,2.9133
15443,-117.26,33.19,2.9469
15444,-117.26,33.19,4.2361
15445,-117.25,33.19,4.5764
15446,-117.24,33.19,2.9191
15447,-117.23,33.19,3.6346
15448,-117.24,33.18,5.0195
15449,-117.3,33.17,4.1807
15450,-117.32,33.17,4.2383
15451,-117.31,33.17,5.5520000000000005
15452,-117.31,33.16,5.5956
15453,-117.31,33.16,5.6605
15454,-117.29,33.18,2.7644
15455,-117.29,33.18,3.1667
15456,-117.28,33.18,2.1205
15457,-117.28,33.18,6.2096
15458,-117.26,33.18,4.5781
15459,-117.27,33.15,4.6357
15460,-117.29,33.15,4.0625
15461,-117.24,33.17,4.2826
15462,-117.22,33.17,3.625
15463,-117.23,33.16,4.0
15464,-117.23,33.16,3.6736
15465,-117.22,33.18,3.3444
15466,-117.21,33.17,3.75
15467,-117.21,33.19,4.8152
15468,-117.19,33.18,4.1128
15469,-117.21,33.16,2.6487
15470,-117.2,33.16,2.3159
15471,-117.2,33.15,3.0139
15472,-117.2,33.14,3.8147
15473,-117.22,33.14,5.0123
15474,-117.21,33.14,2.8586
15475,-117.21,33.13,2.2278
15476,-117.17,33.18,3.0221
15477,-117.18,33.16,3.1793
15478,-117.15,33.16,3.5839
15479,-117.14,33.16,5.6874
15480,-117.13,33.15,3.4833
15481,-117.14,33.15,5.5696
15482,-117.14,33.15,5.0346
15483,-117.15,33.14,2.3062
15484,-117.13,33.15,3.1776
15485,-117.13,33.14,4.8526
15486,-117.13,33.14,4.1053
15487,-117.12,33.14,4.1641
15488,-117.12,33.14,3.8967
15489,-117.13,33.14,4.0495
15490,-117.19,33.14,2.3267
15491,-117.18,33.15,2.32
15492,-117.21,33.13,3.775
15493,-117.2,33.12,5.1194
15494,-117.21,33.12,4.3672
15495,-117.18,33.11,5.1814
15496,-117.25,33.12,5.311
15497,-117.24,33.11,6.0336
15498,-117.23,33.1,7.745
15499,-117.25,33.1,3.9464
15500,-117.26,33.09,7.0423
15501,-117.26,33.09,4.1667
15502,-117.23,33.09,6.3373
15503,-117.25,33.08,7.5402
15504,-117.25,33.08,6.617000000000001
15505,-117.26,33.08,5.3905
15506,-117.09,33.13,3.0426
15507,-117.08,33.14,4.3846
15508,-117.08,33.14,4.2357
15509,-117.07,33.14,4.7426
15510,-117.07,33.15,5.1842
15511,-117.06,33.15,4.7941
15512,-117.11,33.19,5.0461
15513,-117.03,33.18,5.1771
15514,-117.06,33.17,4.4477
15515,-117.1,33.17,5.4819
15516,-117.08,33.16,4.8554
15517,-117.07,33.15,3.2024
15518,-117.08,33.14,3.5462
15519,-117.09,33.15,3.4764
15520,-117.07,33.13,2.6152
15521,-117.07,33.13,2.1786
15522,-117.06,33.14,3.8185
15523,-117.05,33.13,2.3762
15524,-117.04,33.15,2.8247
15525,-117.05,33.14,2.25
15526,-117.06,33.13,2.8015
15527,-117.08,33.13,2.1437
15528,-117.08,33.12,0.7054
15529,-117.11,33.15,4.7019
15530,-117.1,33.15,3.1467
15531,-117.12,33.15,4.4655
15532,-117.14,33.18,3.7109
15533,-117.1,33.14,2.3171
15534,-117.11,33.14,3.4455
15535,-117.14,33.12,4.9005
15536,-117.13,33.13,2.082
15537,-117.11,33.12,3.875
15538,-117.1,33.12,0.813
15539,-117.11,33.11,2.2875
15540,-117.14,33.07,4.3513
15541,-117.12,33.07,3.6389
15542,-117.1,33.07,8.6803
15543,-117.07,33.07,8.5957
15544,-117.1,33.09,4.4375
15545,-117.08,33.08,4.9844
15546,-117.09,33.1,3.8292
15547,-117.08,33.09,4.7566
15548,-117.09,33.12,2.5284
15549,-117.08,33.11,2.5331
15550,-117.08,33.11,2.2
15551,-117.09,33.11,3.1429
15552,-117.08,33.12,1.8363
15553,-117.07,33.11,3.0915
15554,-117.08,33.11,2.2146
15555,-117.08,33.12,1.875
15556,-117.07,33.12,3.1458
15557,-117.07,33.12,2.7216
15558,-117.07,33.12,2.4122
15559,-117.07,33.11,3.0054
15560,-117.06,33.09,4.0484
15561,-117.03,33.13,4.7022
15562,-116.97,33.13,6.7957
15563,-117.05,33.13,4.2813
15564,-117.05,33.11,5.4786
15565,-117.05,33.13,5.2323
15566,-117.05,33.1,6.1868
15567,-117.03,33.12,5.4663
15568,-117.04,33.09,6.1834
15569,-116.93,33.06,4.8836
15570,-116.89,32.99,5.0278
15571,-116.95,32.96,4.5
15572,-116.84,33.08,4.0408
15573,-116.77,33.08,5.5842
15574,-116.78,33.0,5.5102
15575,-116.84,33.01,5.4155
15576,-116.88,33.05,2.8827
15577,-116.88,33.02,5.2596
15578,-116.9,33.03,3.475
15579,-116.86,33.05,3.6348
15580,-116.86,33.02,4.6518
15581,-116.84,33.02,5.6674
15582,-116.74,33.33,2.4744
15583,-116.68,33.16,2.1797
15584,-116.6,33.06,2.7813
15585,-116.58,33.09,3.0089
15586,-116.56,33.05,4.125
15587,-116.61,33.04,3.875
15588,-116.66,33.09,1.5909
15589,-116.67,32.97,5.359
15590,-116.52,32.9,4.57
15591,-116.34,33.36,3.3214
15592,-116.32,33.28,3.3625
15593,-116.26,33.07,1.9875
15594,-116.28,32.84,2.5179
15595,-116.37,33.19,2.5795
15596,-116.58,32.69,2.919
15597,-116.45,32.65,2.1949
15598,-116.35,32.74,1.7137
15599,-116.2,32.64,1.4648
15600,-116.75,32.85,4.2321
15601,-116.79,32.84,3.5769
15602,-116.76,32.84,3.1196
15603,-116.77,32.82,2.875
15604,-116.75,32.82,6.6361
15605,-116.8,32.8,6.1481
15606,-116.62,32.86,4.0159
15607,-116.66,32.79,6.2152
15608,-116.87,32.75,5.5164
15609,-116.91,32.73,6.4745
15610,-116.87,32.72,5.7652
15611,-116.89,32.67,6.2578
15612,-116.76,32.74,4.7367
15613,-116.79,32.61,3.5227
15614,-122.41,37.81,3.6728
15615,-122.41,37.81,1.8981
15616,-122.42,37.81,4.3472
15617,-122.42,37.8,8.0755
15618,-122.42,37.8,4.9211
15619,-122.42,37.8,3.2356
15620,-122.42,37.8,4.4712
15621,-122.41,37.8,3.1477
15622,-122.41,37.8,4.1607
15623,-122.41,37.8,5.4378
15624,-122.41,37.8,2.5875
15625,-122.41,37.8,3.6065
15626,-122.41,37.8,6.3245
15627,-122.4,37.8,4.775
15628,-122.4,37.8,4.2015
15629,-122.4,37.81,7.7852
15630,-122.41,37.8,2.8229
15631,-122.4,37.8,1.9063
15632,-122.41,37.8,2.75
15633,-122.41,37.8,3.3839
15634,-122.41,37.8,1.8295
15635,-122.41,37.8,0.8836
15636,-122.41,37.8,5.8660000000000005
15637,-122.41,37.8,3.5746
15638,-122.41,37.79,2.9871
15639,-122.42,37.8,4.3472
15640,-122.42,37.8,4.2458
15641,-122.42,37.8,2.0987
15642,-122.42,37.8,3.3643
15643,-122.42,37.8,2.5603
15644,-122.42,37.79,2.565
15645,-122.42,37.79,2.1343
15646,-122.42,37.79,2.5013
15647,-122.41,37.79,3.0296
15648,-122.41,37.79,3.3681
15649,-122.41,37.79,3.5066
15650,-122.41,37.8,1.9145
15651,-122.41,37.79,1.3668
15652,-122.41,37.8,0.9
15653,-122.39,37.8,4.5581
15654,-122.4,37.79,1.4552
15655,-122.41,37.79,1.5156
15656,-122.41,37.79,3.2059
15657,-122.41,37.79,2.5166
15658,-122.42,37.79,1.8068
15659,-122.41,37.79,1.724
15660,-122.42,37.78,2.3304
15661,-122.42,37.78,0.8543
15662,-122.43,37.81,3.7679
15663,-122.44,37.8,3.4801
15664,-122.44,37.8,4.2857
15665,-122.43,37.81,4.6781
15666,-122.45,37.81,3.9028
15667,-122.44,37.8,5.0376
15668,-122.44,37.8,4.5523
15669,-122.44,37.8,3.2447
15670,-122.44,37.8,2.7717
15671,-122.44,37.8,4.625
15672,-122.44,37.8,7.9761
15673,-122.44,37.8,5.2539
15674,-122.44,37.8,3.9856
15675,-122.43,37.8,4.1047
15676,-122.43,37.8,4.199
15677,-122.43,37.8,3.3715
15678,-122.43,37.8,3.6893
15679,-122.43,37.8,3.2235
15680,-122.43,37.8,4.0417
15681,-122.42,37.8,4.038
15682,-122.43,37.8,5.0365
15683,-122.43,37.8,5.7934
15684,-122.43,37.8,4.5399
15685,-122.42,37.8,4.5913
15686,-122.42,37.79,4.0156
15687,-122.43,37.79,3.8068
15688,-122.43,37.79,7.2623
15689,-122.43,37.79,5.8543
15690,-122.44,37.79,5.3124
15691,-122.44,37.79,10.8783
15692,-122.44,37.79,8.0755
15693,-122.44,37.79,15.0001
15694,-122.45,37.79,10.0914
15695,-122.45,37.79,5.5634
15696,-122.45,37.79,1.4804
15697,-122.45,37.79,10.7097
15698,-122.46,37.79,14.2959
15699,-122.46,37.79,5.2909
15700,-122.44,37.79,3.975
15701,-122.44,37.79,4.4375
15702,-122.44,37.79,6.4209
15703,-122.43,37.79,4.3986
15704,-122.43,37.79,4.2042
15705,-122.42,37.79,2.6607
15706,-122.42,37.79,3.4423
15707,-122.43,37.79,2.7165
15708,-122.43,37.79,3.4375
15709,-122.43,37.79,5.0049
15710,-122.44,37.79,4.4464
15711,-122.44,37.79,4.0882
15712,-122.44,37.79,3.6812
15713,-122.44,37.78,2.8569
15714,-122.45,37.78,3.1576
15715,-122.45,37.79,3.7188
15716,-122.45,37.78,5.0156
15717,-122.43,37.79,2.6782
15718,-122.43,37.78,1.3062
15719,-122.44,37.78,1.4866
15720,-122.45,37.78,3.7159
15721,-122.45,37.78,4.0
15722,-122.46,37.78,5.2806
15723,-122.44,37.78,3.6875
15724,-122.44,37.78,2.8654
15725,-122.44,37.78,3.875
15726,-122.45,37.78,4.1319
15727,-122.45,37.78,3.2011
15728,-122.45,37.78,3.6667
15729,-122.44,37.78,2.151
15730,-122.43,37.78,2.9792
15731,-122.44,37.78,3.3882
15732,-122.44,37.78,2.943
15733,-122.44,37.78,2.4196
15734,-122.44,37.78,3.1607
15735,-122.43,37.78,2.6392
15736,-122.43,37.78,3.6437
15737,-122.42,37.78,3.1462
15738,-122.42,37.78,1.8438
15739,-122.43,37.78,1.077
15740,-122.43,37.78,0.9355
15741,-122.42,37.78,2.4414
15742,-122.42,37.78,2.1516
15743,-122.43,37.78,1.3844
15744,-122.43,37.78,2.105
15745,-122.43,37.78,2.8202
15746,-122.43,37.77,2.9567
15747,-122.44,37.78,2.5721
15748,-122.44,37.77,2.0161
15749,-122.45,37.77,3.3679
15750,-122.45,37.77,3.3068
15751,-122.45,37.77,3.0906
15752,-122.44,37.77,3.6186
15753,-122.45,37.77,4.1417
15754,-122.45,37.77,3.0409
15755,-122.45,37.77,3.35
15756,-122.43,37.77,3.3702
15757,-122.43,37.77,4.445
15758,-122.44,37.77,3.2239
15759,-122.44,37.77,3.0766
15760,-122.42,37.77,2.5186
15761,-122.42,37.77,2.879
15762,-122.43,37.77,2.6914
15763,-122.43,37.77,2.3977
15764,-122.43,37.77,2.3887
15765,-122.43,37.77,3.2981
15766,-122.43,37.77,2.7587
15767,-122.43,37.77,3.6894
15768,-122.44,37.77,5.1788
15769,-122.44,37.77,4.4085
15770,-122.44,37.76,6.8939
15771,-122.44,37.77,4.4875
15772,-122.44,37.77,4.3667
15773,-122.45,37.76,4.6912
15774,-122.45,37.76,4.6477
15775,-122.45,37.77,3.575
15776,-122.45,37.77,4.5052
15777,-122.41,37.78,1.1185
15778,-122.41,37.78,1.4554
15779,-122.41,37.78,3.8625
15780,-122.41,37.77,3.2292
15781,-122.41,37.77,2.6083
15782,-122.4,37.78,2.5742
15783,-122.41,37.77,3.4671
15784,-122.41,37.78,1.8519
15785,-122.39,37.78,4.7105
15786,-122.39,37.78,3.6037
15787,-122.39,37.79,4.6563
15788,-122.37,37.81,2.7909
15789,-122.4,37.78,1.6125
15790,-122.4,37.77,4.3958
15791,-122.42,37.77,2.0548
15792,-122.42,37.77,1.375
15793,-122.42,37.76,1.3365
15794,-122.42,37.77,2.7794
15795,-122.42,37.77,2.5755
15796,-122.42,37.76,2.5403
15797,-122.43,37.77,3.6031
15798,-122.43,37.76,3.8261
15799,-122.43,37.76,2.8458
15800,-122.44,37.76,4.2222
15801,-122.44,37.76,4.6053
15802,-122.44,37.75,4.3232
15803,-122.44,37.76,4.05
15804,-122.44,37.76,5.2519
15805,-122.45,37.76,5.6235
15806,-122.44,37.76,3.3702
15807,-122.44,37.76,3.9079
15808,-122.44,37.76,5.0731
15809,-122.43,37.76,3.5655
15810,-122.43,37.76,4.75
15811,-122.43,37.76,4.2569
15812,-122.43,37.76,3.3565
15813,-122.42,37.76,3.3937
15814,-122.42,37.76,3.5052
15815,-122.42,37.76,2.6803
15816,-122.42,37.76,2.0329
15817,-122.42,37.76,2.5701
15818,-122.42,37.76,1.65
15819,-122.42,37.76,1.3824
15820,-122.42,37.75,2.1289
15821,-122.42,37.75,3.3816
15822,-122.42,37.75,2.1971
15823,-122.42,37.75,2.2328
15824,-122.42,37.75,2.7173
15825,-122.42,37.75,3.5536
15826,-122.42,37.75,2.9052
15827,-122.42,37.75,3.0
15828,-122.43,37.75,3.575
15829,-122.43,37.75,4.0625
15830,-122.43,37.75,4.0568
15831,-122.43,37.76,4.4318
15832,-122.43,37.75,4.7946
15833,-122.44,37.75,4.0
15834,-122.44,37.75,4.2708
15835,-122.43,37.75,3.7545
15836,-122.44,37.75,4.2667
15837,-122.44,37.75,5.0505
15838,-122.43,37.75,3.5114
15839,-122.43,37.75,4.875
15840,-122.43,37.75,3.95
15841,-122.42,37.75,3.2632
15842,-122.42,37.74,4.6547
15843,-122.42,37.74,3.0833
15844,-122.43,37.74,5.0196
15845,-122.43,37.75,3.775
15846,-122.43,37.75,5.0519
15847,-122.44,37.75,4.5469
15848,-122.44,37.74,4.2672
15849,-122.44,37.74,4.8382
15850,-122.44,37.74,4.5375
15851,-122.43,37.74,4.7437
15852,-122.43,37.74,3.8846
15853,-122.43,37.74,5.3292
15854,-122.43,37.73,5.0602
15855,-122.43,37.73,5.0782
15856,-122.38,37.76,1.4886
15857,-122.39,37.76,4.0042
15858,-122.39,37.76,3.675
15859,-122.39,37.76,3.9722
15860,-122.39,37.76,4.5057
15861,-122.39,37.76,3.7051
15862,-122.4,37.75,2.8679
15863,-122.4,37.76,4.119
15864,-122.4,37.76,4.4375
15865,-122.4,37.76,4.4074
15866,-122.41,37.76,1.9944
15867,-122.4,37.76,2.9312
15868,-122.41,37.76,2.8135
15869,-122.41,37.76,3.4028
15870,-122.41,37.76,3.0865
15871,-122.41,37.76,2.6667
15872,-122.41,37.76,3.0774
15873,-122.41,37.76,3.2964
15874,-122.4,37.75,2.0577
15875,-122.41,37.75,2.4531
15876,-122.41,37.75,3.4063
15877,-122.41,37.75,4.2891
15878,-122.41,37.75,2.5809
15879,-122.41,37.75,2.0325
15880,-122.41,37.75,2.3903
15881,-122.41,37.75,2.6538
15882,-122.39,37.74,2.5694
15883,-122.39,37.73,4.3393
15884,-122.4,37.73,3.4472
15885,-122.4,37.74,2.59
15886,-122.38,37.73,1.4282
15887,-122.38,37.73,1.4133
15888,-122.39,37.74,2.1767
15889,-122.38,37.73,2.625
15890,-122.38,37.73,2.2167
15891,-122.38,37.73,2.1667
15892,-122.39,37.73,2.2222
15893,-122.39,37.73,2.9063
15894,-122.39,37.73,2.8603
15895,-122.4,37.73,2.6364
15896,-122.39,37.72,1.1125
15897,-122.39,37.72,3.6607
15898,-122.39,37.72,2.1484
15899,-122.41,37.75,3.7813
15900,-122.41,37.74,4.1417
15901,-122.41,37.74,4.7031
15902,-122.41,37.75,3.4073
15903,-122.41,37.75,3.5912
15904,-122.41,37.74,3.6687
15905,-122.41,37.74,1.9464
15906,-122.41,37.74,5.5563
15907,-122.42,37.74,4.2212
15908,-122.42,37.74,4.0391
15909,-122.42,37.74,3.8864
15910,-122.42,37.74,2.9911
15911,-122.42,37.75,3.3555
15912,-122.41,37.74,4.1552
15913,-122.41,37.74,3.2813
15914,-122.41,37.74,3.6429
15915,-122.42,37.73,2.888
15916,-122.42,37.74,3.4583
15917,-122.42,37.74,2.3087
15918,-122.42,37.74,4.3125
15919,-122.42,37.73,3.3333
15920,-122.43,37.73,4.6786
15921,-122.43,37.73,4.0
15922,-122.43,37.73,3.6694
15923,-122.43,37.72,3.6719
15924,-122.44,37.72,4.3125
15925,-122.44,37.73,4.3898
15926,-122.44,37.73,5.0224
15927,-122.42,37.73,4.0132
15928,-122.42,37.73,4.625
15929,-122.42,37.73,4.5769
15930,-122.43,37.73,4.1071
15931,-122.41,37.73,3.4231
15932,-122.4,37.73,3.4769
15933,-122.4,37.73,2.3625
15934,-122.41,37.73,3.7835
15935,-122.41,37.73,4.0642
15936,-122.42,37.73,4.0781
15937,-122.4,37.72,4.2672
15938,-122.4,37.72,2.1187
15939,-122.41,37.73,3.8643
15940,-122.41,37.72,4.8214
15941,-122.41,37.72,4.0583
15942,-122.42,37.72,4.0071
15943,-122.43,37.72,3.6667
15944,-122.43,37.72,3.6885
15945,-122.43,37.72,3.7105
15946,-122.44,37.72,3.8274
15947,-122.43,37.72,3.0107
15948,-122.43,37.73,3.8934
15949,-122.43,37.73,3.1786
15950,-122.44,37.72,3.4605
15951,-122.44,37.72,3.9565
15952,-122.45,37.72,4.3036
15953,-122.44,37.72,3.7143
15954,-122.45,37.71,4.3846
15955,-122.45,37.71,3.8583
15956,-122.45,37.71,3.9167
15957,-122.46,37.71,4.0547
15958,-122.46,37.71,4.0
15959,-122.43,37.71,4.5
15960,-122.43,37.71,4.0234
15961,-122.43,37.71,3.1908
15962,-122.44,37.72,3.8958
15963,-122.44,37.71,3.9567
15964,-122.44,37.71,5.3913
15965,-122.44,37.71,5.0201
15966,-122.45,37.71,3.5536
15967,-122.4,37.72,3.0313
15968,-122.4,37.71,3.0469
15969,-122.41,37.71,3.4773
15970,-122.41,37.71,1.2269
15971,-122.41,37.71,4.9926
15972,-122.41,37.71,3.495
15973,-122.4,37.72,3.8625
15974,-122.4,37.72,4.2727
15975,-122.45,37.77,3.5435
15976,-122.46,37.76,3.4531
15977,-122.46,37.77,3.75
15978,-122.46,37.76,3.93
15979,-122.45,37.76,3.5744
15980,-122.46,37.76,6.1636
15981,-122.46,37.75,4.5352
15982,-122.47,37.76,2.9899
15983,-122.47,37.76,2.5933
15984,-122.47,37.76,3.2679
15985,-122.47,37.76,4.0793
15986,-122.47,37.76,2.8711
15987,-122.47,37.76,3.2083
15988,-122.47,37.76,3.3239
15989,-122.47,37.76,3.6346
15990,-122.47,37.75,4.4312
15991,-122.47,37.75,4.0089
15992,-122.47,37.75,5.482
15993,-122.47,37.76,5.1893
15994,-122.47,37.76,4.4946
15995,-122.46,37.75,5.8151
15996,-122.46,37.75,10.7569
15997,-122.47,37.75,9.3603
15998,-122.47,37.75,6.1592
15999,-122.47,37.75,4.6071
16000,-122.47,37.74,4.0846
16001,-122.45,37.75,6.0274
16002,-122.45,37.75,4.95
16003,-122.45,37.75,3.0804
16004,-122.46,37.75,6.5372
16005,-122.45,37.74,4.375
16006,-122.46,37.74,6.2561
16007,-122.45,37.74,5.0887
16008,-122.44,37.73,5.5622
16009,-122.45,37.74,6.202999999999999
16010,-122.46,37.74,5.3961
16011,-122.46,37.74,10.959
16012,-122.47,37.74,8.1189
16013,-122.47,37.74,5.6787
16014,-122.47,37.74,4.9537
16015,-122.46,37.73,7.8476
16016,-122.46,37.73,8.0069
16017,-122.46,37.72,6.7228
16018,-122.47,37.73,5.9245
16019,-122.47,37.73,10.7309
16020,-122.47,37.73,10.6605
16021,-122.47,37.72,5.9114
16022,-122.46,37.73,6.8322
16023,-122.45,37.73,5.1238
16024,-122.46,37.73,5.2088
16025,-122.44,37.73,4.7813
16026,-122.44,37.73,3.8304
16027,-122.45,37.73,3.2448
16028,-122.45,37.73,5.0634
16029,-122.44,37.73,4.1932
16030,-122.45,37.72,4.2167
16031,-122.45,37.72,4.7143
16032,-122.45,37.72,4.475
16033,-122.45,37.72,3.6581
16034,-122.46,37.72,3.3208
16035,-122.46,37.72,4.0859
16036,-122.46,37.72,3.2875
16037,-122.46,37.72,4.0855
16038,-122.46,37.72,2.9688
16039,-122.47,37.71,4.1939
16040,-122.47,37.71,3.5156
16041,-122.47,37.72,2.5333
16042,-122.47,37.72,3.0
16043,-122.47,37.72,4.5913
16044,-122.45,37.72,2.9119
16045,-122.45,37.71,4.2562
16046,-122.46,37.71,4.1406
16047,-122.46,37.71,2.875
16048,-122.46,37.72,3.0703
16049,-122.48,37.76,3.9758
16050,-122.48,37.76,3.275
16051,-122.48,37.76,3.9097
16052,-122.48,37.76,4.0977
16053,-122.48,37.76,4.1397
16054,-122.48,37.76,4.4094
16055,-122.49,37.76,5.8096
16056,-122.49,37.76,3.5302
16057,-122.49,37.76,3.5909
16058,-122.49,37.76,4.0391
16059,-122.49,37.76,3.5278
16060,-122.49,37.76,4.3977
16061,-122.49,37.76,4.3281
16062,-122.48,37.75,4.4
16063,-122.48,37.75,4.3393
16064,-122.48,37.74,3.6859
16065,-122.48,37.75,4.4375
16066,-122.48,37.75,3.7734
16067,-122.48,37.75,4.7703
16068,-122.49,37.75,3.7361
16069,-122.49,37.75,3.7054
16070,-122.49,37.75,4.8036
16071,-122.49,37.75,3.9205
16072,-122.49,37.75,3.7562
16073,-122.49,37.75,4.8516
16074,-122.49,37.74,3.4583
16075,-122.48,37.74,4.0208
16076,-122.48,37.74,4.131
16077,-122.48,37.74,3.9236
16078,-122.49,37.73,6.2642
16079,-122.49,37.74,3.8333
16080,-122.49,37.74,4.3909
16081,-122.49,37.74,4.5744
16082,-122.48,37.73,5.1681
16083,-122.48,37.73,5.2598
16084,-122.49,37.73,5.1991
16085,-122.49,37.73,3.9219
16086,-122.49,37.73,5.6204
16087,-122.48,37.73,3.1359
16088,-122.47,37.72,3.2059
16089,-122.48,37.71,3.5296
16090,-122.48,37.72,4.1116
16091,-122.48,37.72,3.2321
16092,-122.5,37.76,3.7083
16093,-122.5,37.76,3.1406
16094,-122.5,37.76,3.9464
16095,-122.5,37.76,3.8333
16096,-122.5,37.76,4.5329
16097,-122.5,37.75,4.1419
16098,-122.5,37.75,4.0985
16099,-122.51,37.76,2.8448
16100,-122.51,37.76,3.0465
16101,-122.51,37.76,3.2792
16102,-122.5,37.76,4.2644
16103,-122.5,37.76,3.3393
16104,-122.5,37.75,4.3859
16105,-122.5,37.75,3.4919
16106,-122.54,37.76,3.96
16107,-122.5,37.75,2.9632
16108,-122.5,37.74,3.7969
16109,-122.5,37.74,3.7552
16110,-122.49,37.74,5.6826
16111,-122.5,37.74,3.5
16112,-122.5,37.74,3.875
16113,-122.5,37.75,4.0217
16114,-122.5,37.74,4.0625
16115,-122.5,37.74,3.9583
16116,-122.5,37.74,4.3611
16117,-122.54,37.74,4.1786
16118,-122.46,37.79,4.1029
16119,-122.46,37.78,2.9293
16120,-122.46,37.78,3.0265
16121,-122.46,37.79,3.7419
16122,-122.46,37.78,3.7887
16123,-122.47,37.78,2.7431
16124,-122.47,37.78,3.7292
16125,-122.47,37.79,4.75
16126,-122.47,37.79,2.8125
16127,-122.47,37.79,3.9688
16128,-122.47,37.78,3.5221
16129,-122.47,37.78,4.1339
16130,-122.48,37.78,3.129
16131,-122.48,37.79,4.1148
16132,-122.48,37.78,3.1653
16133,-122.49,37.78,3.2028
16134,-122.49,37.78,3.6148
16135,-122.48,37.79,9.1881
16136,-122.49,37.79,6.1407
16137,-122.49,37.79,10.7058
16138,-122.46,37.78,3.4236
16139,-122.46,37.78,3.4605
16140,-122.46,37.78,3.2396
16141,-122.46,37.78,2.8553
16142,-122.46,37.77,3.9375
16143,-122.47,37.77,4.1635
16144,-122.47,37.78,4.0652
16145,-122.47,37.78,3.1989
16146,-122.47,37.78,3.1392
16147,-122.47,37.78,4.0208
16148,-122.47,37.78,4.1856
16149,-122.47,37.77,3.8571
16150,-122.48,37.78,3.4883
16151,-122.48,37.78,4.218
16152,-122.48,37.77,3.8899
16153,-122.48,37.78,3.5588
16154,-122.48,37.78,3.5865
16155,-122.49,37.78,3.0877
16156,-122.49,37.78,3.0278
16157,-122.49,37.77,3.7036
16158,-122.5,37.77,4.125
16159,-122.49,37.78,2.6719
16160,-122.49,37.78,3.6429
16161,-122.49,37.78,4.2414
16162,-122.5,37.78,3.5833
16163,-122.5,37.77,3.9954
16164,-122.5,37.77,5.0562
16165,-122.5,37.77,3.5833
16166,-122.5,37.78,3.7167
16167,-122.51,37.78,4.7328
16168,-122.51,37.78,4.0353
16169,-122.55,37.79,2.9201
16170,-122.47,37.81,3.4051
16171,-122.5,37.79,15.0001
16172,-122.54,37.72,3.527
16173,-122.42,37.72,1.2387
16174,-122.36,37.72,2.7083
16175,-122.39,37.74,10.2264
16176,-122.4,37.75,6.1359
16177,-122.38,37.71,4.2708
16178,-122.4,37.71,3.3625
16179,-121.28,37.96,0.9365
16180,-121.28,37.95,1.1094
16181,-121.28,37.95,1.2904
16182,-121.29,37.96,1.2411
16183,-121.29,37.96,0.8738
16184,-121.29,37.95,0.7714
16185,-121.3,37.95,2.2024
16186,-121.29,37.95,0.7917
16187,-121.3,37.96,1.7875
16188,-121.31,37.96,2.3393
16189,-121.29,37.97,1.2962
16190,-121.29,37.96,1.3438
16191,-121.29,37.96,1.3191
16192,-121.3,37.96,1.125
16193,-121.3,37.96,3.6591
16194,-121.3,37.96,1.7788
16195,-121.31,37.96,3.2260000000000004
16196,-121.31,37.96,3.3466
16197,-121.28,37.97,1.65
16198,-121.27,37.96,1.425
16199,-121.27,37.95,1.7212
16200,-121.27,37.95,1.8261
16201,-121.27,37.94,1.7386
16202,-121.28,37.94,1.4688
16203,-121.28,37.94,1.7039
16204,-121.29,37.95,0.696
16205,-121.29,37.94,2.0303
16206,-121.32,37.95,1.2625
16207,-121.31,37.94,1.9531
16208,-121.3,37.94,1.3417
16209,-121.3,37.94,2.375
16210,-121.32,37.94,2.625
16211,-121.31,37.96,3.6094
16212,-121.32,37.96,3.1845
16213,-121.32,37.96,2.0398
16214,-121.33,37.96,2.5488
16215,-121.34,37.96,2.1284
16216,-121.32,37.95,1.7885
16217,-121.32,37.96,2.7656
16218,-121.34,37.97,3.765
16219,-121.34,37.96,3.0354
16220,-121.35,37.97,3.1406
16221,-121.36,37.96,3.9922
16222,-121.35,37.96,5.8995
16223,-121.32,37.98,3.0660000000000003
16224,-121.33,37.98,3.4625
16225,-121.33,37.97,3.5404
16226,-121.32,37.97,3.3235
16227,-121.32,37.97,2.9107
16228,-121.33,37.96,2.5195
16229,-121.33,37.97,3.5703
16230,-121.33,37.97,2.0043
16231,-121.31,37.98,3.0625
16232,-121.3,37.97,4.061
16233,-121.31,37.97,5.1915
16234,-121.31,37.97,3.6667
16235,-121.29,37.98,2.625
16236,-121.29,37.97,1.7794
16237,-121.29,37.98,2.5043
16238,-121.3,37.98,4.175
16239,-121.3,37.97,2.2981
16240,-121.29,37.99,3.4141
16241,-121.29,37.99,1.5152
16242,-121.3,37.99,2.6673
16243,-121.3,37.98,2.6364
16244,-121.28,37.99,2.8854
16245,-121.26,37.98,2.1265
16246,-121.27,37.98,2.5714
16247,-121.27,37.98,2.6812
16248,-121.28,37.98,2.1429
